timestamp,reason,labels,counts,snapshot
2025-10-28 18:52:00,Detected: chair,chair;person,chair:1;person:1,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185200.jpg
2025-10-28 18:52:00,Detected: chair,chair,chair:1,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185200.jpg
2025-10-28 18:52:01,Detected: chair,chair;dining table,chair:3;dining table:2,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185200.jpg
2025-10-28 18:52:01,Detected: chair,chair;dining table,chair:1;dining table:2,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185201.jpg
2025-10-28 18:52:45,Detected: chair,chair,chair:1,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185245.jpg
2025-10-28 18:53:36,Detected: chair,chair,chair:2,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185336.jpg
2025-10-28 18:53:36,Detected: chair,chair;tv,chair:2;tv:1,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185336.jpg
2025-10-28 18:53:36,Detected: chair,chair,chair:2,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185336.jpg
2025-10-28 18:53:36,Detected: chair,chair,chair:2,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185336.jpg
2025-10-28 18:53:36,Detected: chair,chair,chair:3,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185336.jpg
2025-10-28 18:53:36,Detected: chair,chair,chair:2,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185336.jpg
2025-10-28 18:53:37,Detected: chair,chair,chair:3,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185336.jpg
2025-10-28 18:53:37,Detected: chair,chair,chair:3,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185337.jpg
2025-10-28 18:53:37,Detected: chair,chair,chair:3,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185337.jpg
2025-10-28 18:53:37,Detected: chair,chair,chair:3,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185337.jpg
2025-10-28 18:53:37,Detected: chair,chair,chair:3,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185337.jpg
2025-10-28 18:53:37,Detected: chair,chair,chair:3,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185337.jpg
2025-10-28 18:53:37,Detected: chair,chair,chair:4,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185337.jpg
2025-10-28 18:53:38,Detected: chair,chair,chair:4,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185337.jpg
2025-10-28 18:53:38,Detected: chair,chair,chair:4,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185338.jpg
2025-10-28 18:53:38,Detected: chair,chair,chair:4,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185338.jpg
2025-10-28 18:53:38,Detected: chair,chair,chair:3,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185338.jpg
2025-10-28 18:53:38,Detected: chair,chair,chair:4,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185338.jpg
2025-10-28 18:53:38,Detected: chair,chair,chair:3,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185338.jpg
2025-10-28 18:53:38,Detected: chair,chair,chair:4,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185338.jpg
2025-10-28 18:53:38,Detected: chair,chair,chair:4,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185338.jpg
2025-10-28 18:53:39,Detected: chair,chair,chair:4,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185338.jpg
2025-10-28 18:53:39,Detected: chair,chair,chair:3,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185339.jpg
2025-10-28 18:53:39,Detected: chair,chair,chair:3,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185339.jpg
2025-10-28 18:53:39,Detected: chair,chair,chair:3,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185339.jpg
2025-10-28 18:53:39,Detected: chair,chair,chair:3,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185339.jpg
2025-10-28 18:53:39,Detected: chair,chair,chair:4,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185339.jpg
2025-10-28 18:53:39,Detected: chair,chair,chair:3,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185339.jpg
2025-10-28 18:53:40,Detected: chair,chair,chair:3,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185339.jpg
2025-10-28 18:53:40,Detected: chair,chair,chair:3,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185340.jpg
2025-10-28 18:53:40,Detected: chair,chair,chair:3,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185340.jpg
2025-10-28 18:53:40,Detected: chair,chair,chair:3,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185340.jpg
2025-10-28 18:53:40,Detected: chair,chair,chair:3,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185340.jpg
2025-10-28 18:53:40,Detected: chair,chair,chair:3,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185340.jpg
2025-10-28 18:53:40,Detected: chair,chair,chair:3,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185340.jpg
2025-10-28 18:53:40,Detected: chair,chair,chair:3,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185340.jpg
2025-10-28 18:53:41,Detected: chair,chair,chair:3,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185340.jpg
2025-10-28 18:53:41,Detected: chair,chair,chair:3,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185341.jpg
2025-10-28 18:53:41,Detected: chair,chair,chair:3,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185341.jpg
2025-10-28 18:53:41,Detected: chair,chair,chair:3,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185341.jpg
2025-10-28 18:53:41,Detected: chair,chair,chair:3,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185341.jpg
2025-10-28 18:53:41,Detected: chair,chair,chair:3,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185341.jpg
2025-10-28 18:53:41,Detected: chair,chair,chair:3,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185341.jpg
2025-10-28 18:53:42,Detected: chair,chair,chair:3,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185341.jpg
2025-10-28 18:53:42,Detected: chair,chair,chair:3,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185342.jpg
2025-10-28 18:53:42,Detected: chair,chair,chair:3,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185342.jpg
2025-10-28 18:53:42,Detected: chair,chair,chair:3,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185342.jpg
2025-10-28 18:53:42,Detected: chair,chair,chair:3,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185342.jpg
2025-10-28 18:53:42,Detected: chair,chair,chair:3,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185342.jpg
2025-10-28 18:53:42,Detected: chair,chair,chair:3,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185342.jpg
2025-10-28 18:53:43,Detected: chair,chair,chair:3,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185342.jpg
2025-10-28 18:53:43,Detected: chair,chair,chair:3,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185343.jpg
2025-10-28 18:53:43,Detected: chair,chair,chair:3,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185343.jpg
2025-10-28 18:53:43,Detected: chair,chair,chair:3,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185343.jpg
2025-10-28 18:53:43,Detected: chair,chair,chair:3,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185343.jpg
2025-10-28 18:53:43,Detected: chair,chair,chair:3,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185343.jpg
2025-10-28 18:53:43,Detected: chair,chair,chair:3,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185343.jpg
2025-10-28 18:53:43,Detected: chair,chair,chair:3,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185343.jpg
2025-10-28 18:53:44,Detected: chair,chair,chair:3,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185343.jpg
2025-10-28 18:53:44,Detected: chair,chair,chair:4,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185344.jpg
2025-10-28 18:53:44,Detected: chair,chair,chair:3,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185344.jpg
2025-10-28 18:53:44,Detected: chair,chair,chair:3,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185344.jpg
2025-10-28 18:53:44,Detected: chair,chair,chair:3,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185344.jpg
2025-10-28 18:53:44,Detected: chair,chair,chair:3,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185344.jpg
2025-10-28 18:53:44,Detected: chair,chair,chair:3,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185344.jpg
2025-10-28 18:53:45,Detected: chair,chair,chair:4,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185344.jpg
2025-10-28 18:53:45,Detected: chair,chair,chair:3,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185345.jpg
2025-10-28 18:53:45,Detected: chair,chair,chair:3,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185345.jpg
2025-10-28 18:53:45,Detected: chair,chair,chair:3,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185345.jpg
